timestep,fps,ep_len_min,ep_len_mean,ep_len_max,ep_len_std,return_min,return_mean,return_max,return_std,disc_return_mean,total_loss,value_loss,actor_loss,entropy,prob_fail,prob_success
2048,100.10423029714075,1.0,14.054263,58.0,11.873566,-1.0,0.11627907,1.0,0.99321663,0.12392394,0.06570704,0.17744811,-0.006984589,1.6032416,0.44186047,0.55813956
4096,16752.381902609217,1.0,15.153543,75.0,14.999608,-1.0,0.031496063,1.0,0.99950385,0.043189626,0.050863635,0.15504242,-0.010722707,1.5934873,0.48425198,0.515748
6144,17233.81101246903,1.0,15.904633,87.0,15.453337,-1.0,0.046321526,1.0,0.9989266,0.049006905,0.047651738,0.15618116,-0.014730069,1.5708772,0.47683924,0.52316076
8192,17322.013627829972,1.0,15.520389,95.0,15.193799,-1.0,0.05631068,1.0,0.9984133,0.057925675,0.059738874,0.1849105,-0.017196689,1.5519693,0.47184467,0.5281553
10240,17429.600499963475,1.0,15.54859,100.0,15.124767,-1.0,0.04231975,1.0,0.99831945,0.044107545,0.053292986,0.16736363,-0.014942916,1.5445923,0.47962382,0.52037615
12288,17743.216301575005,1.0,15.563145,100.0,15.537571,-1.0,0.020618556,1.0,0.9984977,0.022412743,0.058038574,0.17959361,-0.016500998,1.5257243,0.49097937,0.5090206
14336,17538.06665741096,1.0,15.595937,100.0,15.497008,-1.0,0.024830699,1.0,0.99856204,0.02751438,0.04087652,0.15106294,-0.019584514,1.5070437,0.48871332,0.5112867
16384,17450.77501533811,1.0,15.722493,100.0,15.9502,-1.0,0.011684518,1.0,0.99846995,0.015499486,0.06327068,0.18961067,-0.01652913,1.5005549,0.4956183,0.5043817
18432,15771.534260660095,1.0,15.598797,100.0,16.003372,-1.0,0.0154639175,1.0,0.99816054,0.018953215,0.055484135,0.1740514,-0.016654247,1.4887322,0.49398625,0.50601375
20480,16255.207935781033,1.0,15.33915,100.0,15.766588,-1.0,0.02124431,1.0,0.99825543,0.023313494,0.06223757,0.18877867,-0.017426124,1.4725647,0.4908953,0.5091047
22528,17131.72902543852,1.0,15.252566,100.0,15.774025,-1.0,0.041752223,1.0,0.99775696,0.041724674,0.063316934,0.18113312,-0.012835912,1.4413713,0.4804928,0.51950717
