timestep,fps,ep_len_min,ep_len_mean,ep_len_max,ep_len_std,return_min,return_mean,return_max,return_std,disc_return_mean,total_loss,value_loss,actor_loss,entropy,prob_fail,prob_success
2048,99.19892724839632,1.0,11.693877,100.0,14.925945,-1.0,-0.054421768,1.0,0.9951059,-0.07028937,0.062323805,0.1643211,-0.0037698355,1.6066891,0.53061223,0.46938777
4096,9899.203208334293,1.0,12.853821,100.0,16.169325,-1.0,-0.029900333,1.0,0.9962236,-0.0376193,0.05503803,0.17045452,-0.014283913,1.5905308,0.5182724,0.48172757
6144,16990.459541036525,1.0,12.626087,100.0,14.986638,-1.0,-0.052173913,1.0,0.99645877,-0.058863904,0.061505586,0.18413678,-0.014778227,1.5784549,0.5282609,0.47173914
8192,17647.20239790122,1.0,13.556876,100.0,15.883454,-1.0,-0.040747028,1.0,0.99661744,-0.04594539,0.05056693,0.1662829,-0.016815739,1.5758774,0.5229202,0.4770798
10240,17234.813770299716,1.0,13.182895,100.0,15.52119,-1.0,-0.019736841,1.0,0.99782926,-0.022632608,0.057754762,0.18126087,-0.01746732,1.5408338,0.51184213,0.4881579
12288,15992.49071814091,1.0,13.327434,100.0,15.929431,-1.0,0.011061947,1.0,0.9977239,0.0059399456,0.043395597,0.16329409,-0.02284216,1.5409279,0.49668142,0.5033186
14336,17154.000950566544,1.0,13.3425045,100.0,15.834274,-1.0,0.0151802655,1.0,0.9979852,0.010572638,0.053391077,0.17464523,-0.018758211,1.5173316,0.4943074,0.5056926
16384,16678.998848577226,1.0,13.664407,100.0,16.380516,-1.0,0.019491525,1.0,0.9976888,0.015036378,0.04259949,0.15179119,-0.018425448,1.4870656,0.49237287,0.5076271
18432,17646.33233288755,1.0,13.873272,100.0,16.512157,-1.0,0.019201228,1.0,0.99789345,0.01597103,0.03840713,0.1486022,-0.021166185,1.4727796,0.4923195,0.5076805
20480,17347.095181550143,1.0,14.2039385,100.0,17.088726,-1.0,0.021097047,1.0,0.99766505,0.017870182,0.033529453,0.13711555,-0.020457482,1.4570829,0.49156117,0.5084388
22528,17386.41985183986,1.0,14.304124,100.0,17.11582,-1.0,0.028994845,1.0,0.9973209,0.026610708,0.038180728,0.14906703,-0.022031197,1.4321606,0.48775774,0.51224226
24576,16379.095218755065,1.0,14.29634,100.0,17.08485,-1.0,0.03837072,1.0,0.9971938,0.03541656,0.048123837,0.16319303,-0.019459413,1.4013267,0.48288074,0.5171192
26624,17584.77624174236,1.0,14.358696,100.0,17.253029,-1.0,0.038043477,1.0,0.99709827,0.036960993,0.048695993,0.15876608,-0.016926384,1.3760656,0.48315218,0.51684785
28672,16844.49528291712,1.0,14.342224,100.0,17.248491,-1.0,0.052340213,1.0,0.99635893,0.04997434,0.044121664,0.15656035,-0.020747332,1.3411187,0.4760946,0.5239054
30720,15252.58326748689,1.0,14.600098,100.0,17.415442,-1.0,0.064941406,1.0,0.99519414,0.061620403,0.05519194,0.16871174,-0.015938392,1.3225522,0.47021484,0.52978516
32768,16537.009477568983,1.0,14.588867,100.0,17.237,-1.0,0.07128906,1.0,0.9950051,0.06937736,0.04230435,0.14247894,-0.015593304,1.334181,0.46679688,0.5332031
34816,15602.630474585138,1.0,14.758301,100.0,17.413982,-1.0,0.08691406,1.0,0.99327064,0.08469483,0.04389853,0.14877002,-0.017199544,1.3286941,0.45947266,0.54052734
36864,17309.273311275094,1.0,15.001953,100.0,17.944195,-1.0,0.099609375,1.0,0.9915856,0.09764412,0.041672222,0.14073642,-0.015374544,1.3321437,0.45361328,0.5463867
38912,16557.697155678234,1.0,14.92334,100.0,17.97762,-1.0,0.10888672,1.0,0.99036324,0.1054274,0.04183084,0.14781557,-0.018843481,1.3233464,0.44921875,0.55078125
40960,17628.15311778528,1.0,15.099609,100.0,18.034927,-1.0,0.11230469,1.0,0.9897349,0.10759894,0.05703044,0.17727828,-0.018754302,1.285438,0.4477539,0.5522461
43008,16404.30638665187,1.0,15.263184,100.0,18.260153,-1.0,0.11279297,1.0,0.988939,0.108160675,0.03883064,0.13268484,-0.014860357,1.2651416,0.4482422,0.5517578
45056,17317.997532317768,1.0,15.22998,100.0,18.142834,-1.0,0.11816406,1.0,0.98855865,0.11342622,0.044112563,0.14731328,-0.017035713,1.250837,0.4453125,0.5546875
47104,16902.465913428805,1.0,15.595703,100.0,18.395096,-1.0,0.11425781,1.0,0.9890177,0.1100629,0.045389067,0.1453334,-0.015032704,1.2244911,0.44726562,0.5527344
49152,16874.077157747302,1.0,15.515137,100.0,18.272827,-1.0,0.12988281,1.0,0.9870873,0.12591851,0.04931451,0.1502975,-0.013545754,1.2288486,0.43945312,0.5605469
51200,17020.421871904004,1.0,15.307617,100.0,18.152704,-1.0,0.14257812,1.0,0.984838,0.13717501,0.04922029,0.15591983,-0.016728807,1.2010822,0.43359375,0.56640625
53248,17402.834297013334,1.0,15.479492,100.0,18.5203,-1.0,0.13574219,1.0,0.985308,0.13145572,0.030570263,0.11280095,-0.013443095,1.2387118,0.4375,0.5625
55296,15878.205641889206,1.0,15.69873,100.0,19.141577,-1.0,0.14550781,1.0,0.9824233,0.13885449,0.028417725,0.10938406,-0.01413596,1.2138348,0.43408203,0.56591797
57344,17441.52697162837,1.0,16.047363,100.0,19.535429,-1.0,0.13867188,1.0,0.98291487,0.13454023,0.029149015,0.11567962,-0.016520023,1.2170784,0.43798828,0.5620117
59392,17334.807695179516,1.0,16.17041,100.0,19.778528,-1.0,0.15527344,1.0,0.9799312,0.14704704,0.034764152,0.12393015,-0.015626824,1.1574105,0.43017578,0.5698242
61440,16811.199577270458,1.0,16.574707,100.0,20.421827,-1.0,0.14941406,1.0,0.9793471,0.14119413,0.021023914,0.093665086,-0.014066218,1.1742412,0.4345703,0.5654297
63488,9198.399521979416,1.0,16.834473,100.0,20.837177,-1.0,0.15478516,1.0,0.9777637,0.14665589,0.024005786,0.10022932,-0.014743443,1.1365423,0.4326172,0.5673828
65536,10258.598170396732,1.0,16.955078,100.0,21.172606,-1.0,0.15332031,1.0,0.9777449,0.14481923,0.03596404,0.12852068,-0.017290367,1.1005946,0.43359375,0.56640625
67584,9133.486649484097,1.0,17.24121,100.0,21.730875,-1.0,0.15917969,1.0,0.97630805,0.150202,0.025909966,0.10331291,-0.014516744,1.1229744,0.43115234,0.56884766
69632,11158.657563003377,1.0,17.288086,100.0,21.951096,-1.0,0.16699219,1.0,0.97400004,0.15612625,0.026741786,0.10347644,-0.013814031,1.1182404,0.42822266,0.57177734
71680,10501.694578076842,1.0,17.683594,100.0,22.633987,-1.0,0.17236328,1.0,0.97130597,0.1601205,0.018139865,0.08350624,-0.01246663,1.114663,0.4272461,0.5727539
73728,10318.425667729749,1.0,18.010254,100.0,23.138327,-1.0,0.1821289,1.0,0.96801025,0.16761123,0.009728218,0.072811045,-0.015489735,1.1187564,0.42382812,0.5761719
75776,10031.232043198856,1.0,18.25586,100.0,23.550686,-1.0,0.20117188,1.0,0.96347284,0.18466786,0.0074622007,0.074431725,-0.018550543,1.1203119,0.41503906,0.58496094
77824,10717.63081410945,1.0,18.458008,100.0,23.896,-1.0,0.19824219,1.0,0.9635733,0.1832082,0.022288492,0.09846637,-0.016031317,1.091338,0.4169922,0.5830078
79872,9407.7297212049,1.0,18.937988,100.0,24.317612,-1.0,0.20507812,1.0,0.961126,0.18902056,0.041630026,0.1293752,-0.012110861,1.0946724,0.41455078,0.5854492
81920,8531.934501260432,1.0,19.166504,100.0,24.616533,-1.0,0.20751953,1.0,0.95983905,0.19013378,0.009488645,0.070858635,-0.015089104,1.0851563,0.4140625,0.5859375
83968,10179.492955476526,1.0,19.624023,100.0,25.342136,-1.0,0.20898438,1.0,0.95722854,0.19013546,0.007877726,0.060817808,-0.011615667,1.091551,0.41552734,0.58447266
86016,9003.237198850427,1.0,19.952637,100.0,25.960611,-1.0,0.22167969,1.0,0.95180684,0.20055978,0.008865262,0.07132834,-0.015831467,1.0967444,0.4116211,0.5883789
88064,9123.204119173955,1.0,20.098145,100.0,26.51451,-1.0,0.2265625,1.0,0.94859964,0.20459518,0.018513506,0.083772786,-0.012224929,1.1147956,0.4111328,0.5888672
90112,8889.097156812526,1.0,20.31543,100.0,26.98649,-1.0,0.22070312,1.0,0.9479218,0.19756873,0.016522055,0.08418038,-0.014801127,1.0766997,0.41601562,0.5839844
92160,15349.447562206835,1.0,20.649414,100.0,27.446507,-1.0,0.21923828,1.0,0.94697344,0.19581337,0.006613042,0.06637221,-0.015531616,1.1041459,0.41796875,0.58203125
94208,17426.453501039712,1.0,21.251465,100.0,28.068048,-1.0,0.21826172,1.0,0.944618,0.1940375,0.01147296,0.07502168,-0.015180349,1.0857528,0.42089844,0.57910156
96256,17340.756724893563,1.0,21.506836,100.0,28.417368,-1.0,0.22167969,1.0,0.94252753,0.19727282,0.027315939,0.10324438,-0.013550276,1.0755976,0.42041016,0.57958984
98304,10557.0769726153,1.0,21.396484,100.0,28.22849,-1.0,0.20800781,1.0,0.94667095,0.18541552,0.03212706,0.11393028,-0.013881229,1.0956846,0.42626953,0.57373047
100352,10490.30596999432,1.0,21.685059,100.0,28.618057,-1.0,0.20654297,1.0,0.9451852,0.1838311,0.00620088,0.06414662,-0.014895451,1.0976976,0.42871094,0.57128906
102400,9745.508230422327,1.0,21.766602,100.0,28.885572,-1.0,0.21289062,1.0,0.94248146,0.1883359,0.025376717,0.098449655,-0.013256823,1.0591282,0.4267578,0.5732422
104448,9723.896507068273,1.0,22.06543,100.0,29.285677,-1.0,0.20947266,1.0,0.9414334,0.18717232,0.021282382,0.09107693,-0.014085083,1.0170995,0.43017578,0.5698242
106496,8952.735234648913,1.0,22.17871,100.0,29.358643,-1.0,0.22021484,1.0,0.9394986,0.19572246,0.011152128,0.071031414,-0.013935983,1.0427597,0.4243164,0.5756836
108544,9809.579192113906,1.0,22.2417,100.0,29.377722,-1.0,0.22363281,1.0,0.93843085,0.19822462,0.022088919,0.092629306,-0.014201978,1.0023756,0.42285156,0.57714844
110592,10284.760230361226,1.0,22.382812,100.0,29.390203,-1.0,0.22949219,1.0,0.9370152,0.20305459,0.01895743,0.085664935,-0.013845399,1.002964,0.41992188,0.5800781
112640,10018.339406196023,1.0,22.756836,100.0,29.852804,-1.0,0.23291016,1.0,0.93434405,0.2072347,0.023553273,0.09453689,-0.013773598,0.9941573,0.41992188,0.5800781
114688,9967.468663734035,1.0,22.617188,100.0,29.721312,-1.0,0.23583984,1.0,0.9336089,0.20920515,0.0348861,0.11122286,-0.0107107,1.0014622,0.41845703,0.58154297
116736,9142.138012213734,1.0,22.47754,100.0,29.59404,-1.0,0.21484375,1.0,0.939443,0.19097263,0.04313488,0.13448638,-0.013927604,1.0180706,0.42822266,0.57177734
118784,8753.547141624096,1.0,22.089355,100.0,29.28374,-1.0,0.21289062,1.0,0.94092596,0.18974924,0.033288207,0.10978655,-0.011102535,1.0502533,0.42822266,0.57177734
120832,9856.222653650388,1.0,21.88916,100.0,29.240366,-1.0,0.20117188,1.0,0.9424653,0.17852801,0.024625182,0.09753915,-0.013758249,1.0386145,0.4350586,0.5649414
122880,10029.89678351955,1.0,21.892578,100.0,29.372892,-1.0,0.20507812,1.0,0.9411043,0.1821824,0.014527241,0.07921222,-0.014270152,1.0808716,0.43359375,0.56640625
124928,9163.936054655454,1.0,21.898926,100.0,29.372423,-1.0,0.20703125,1.0,0.94015735,0.1841836,0.02171825,0.09613069,-0.015698599,1.0648503,0.43310547,0.56689453
126976,9949.158822909416,1.0,21.702637,100.0,29.327705,-1.0,0.2055664,1.0,0.94021904,0.18423043,0.019495763,0.08910741,-0.014517798,1.0540144,0.43408203,0.56591797
129024,10165.037674827554,1.0,21.310547,100.0,28.918736,-1.0,0.20019531,1.0,0.9437086,0.18102503,0.026170377,0.10229931,-0.014283741,1.0695539,0.4345703,0.5654297
131072,10270.139720396604,1.0,21.25,100.0,28.610958,-1.0,0.19140625,1.0,0.94707835,0.17207879,0.030990813,0.1085734,-0.012638955,1.0656928,0.4375,0.5625
133120,9220.9618985665,1.0,20.954102,100.0,28.320705,-1.0,0.18798828,1.0,0.94853514,0.17017177,0.03393467,0.11212673,-0.011623097,1.0505593,0.43847656,0.56152344
135168,8390.033650249163,1.0,20.699219,100.0,28.179243,-1.0,0.19042969,1.0,0.9477905,0.17268553,0.021754993,0.09097605,-0.013564792,1.0168235,0.4375,0.5625
137216,10246.373593498573,1.0,20.390137,100.0,27.888533,-1.0,0.19091797,1.0,0.94897944,0.1748833,0.024978295,0.09474281,-0.0117713455,1.0621766,0.43603516,0.56396484
139264,10182.642424127474,1.0,20.470215,100.0,28.060152,-1.0,0.19384766,1.0,0.94735503,0.17681466,0.016557602,0.076323934,-0.010734578,1.0869778,0.43554688,0.5644531
