timestep,fps,ep_len_min,ep_len_mean,ep_len_max,ep_len_std,return_min,return_mean,return_max,return_std,disc_return_mean,total_loss,value_loss,actor_loss,entropy,prob_fail,prob_success
2048,82.62874644619136,1.0,15.483334,90.0,15.574543,-1.0,0.13333334,1.0,0.9910713,0.13670927,0.04017713,0.1327822,-0.010177045,1.6036927,0.43333334,0.56666666
4096,5552.224003888526,1.0,15.160919,90.0,14.332296,-1.0,0.042145595,1.0,0.9991115,0.042710893,0.047526326,0.1655365,-0.019338727,1.5903192,0.4789272,0.5210728
6144,5774.249067643255,1.0,15.051546,90.0,13.574819,-1.0,0.010309278,1.0,0.99994683,0.02207191,0.033116307,0.15519716,-0.028758356,1.5723919,0.49484536,0.5051546
8192,5577.872361204726,1.0,14.839252,90.0,13.7237215,-1.0,0.09158879,1.0,0.9957969,0.091324024,0.017535683,0.13508098,-0.034613326,1.5391486,0.4542056,0.54579437
10240,5664.7675759160475,1.0,15.157658,90.0,14.081938,-1.0,0.15315315,1.0,0.98820245,0.143886,0.008258714,0.1130749,-0.032947984,1.5330752,0.4234234,0.5765766
12288,5502.752737464166,1.0,15.18875,90.0,14.104543,-1.0,0.1875,1.0,0.9822646,0.17686754,0.016122228,0.13740997,-0.037461873,1.5120898,0.40625,0.59375
14336,5484.5566682245735,1.0,14.708768,90.0,13.664323,-1.0,0.23173277,1.0,0.97277945,0.21745864,0.006894868,0.12388151,-0.04027715,1.4768738,0.3841336,0.61586636
16384,5549.533740000749,1.0,14.504022,100.0,13.719707,-1.0,0.2698838,1.0,0.96242875,0.25331855,0.007832055,0.12518732,-0.0404104,1.4351219,0.36550492,0.6344951
18432,5312.282717015204,1.0,14.137771,100.0,13.690844,-1.0,0.31501547,1.0,0.9486787,0.2945823,-3.6980866e-05,0.11525624,-0.043603644,1.4061452,0.34287927,0.65712076
20480,7974.428340535748,1.0,13.786441,100.0,13.746857,-1.0,0.35389832,1.0,0.9349214,0.33191633,-0.0044702343,0.10684111,-0.04430524,1.3585538,0.32338983,0.6766102
22528,7781.393352882082,1.0,13.47343,100.0,13.805954,-1.0,0.3955314,1.0,0.9181236,0.37147942,-0.010148937,0.09469717,-0.044282045,1.3215474,0.30253622,0.69746375
24576,6504.638540769022,1.0,13.29962,100.0,13.768732,-1.0,0.43066883,1.0,0.9022087,0.40333325,-0.014774148,0.0829628,-0.043244626,1.3010931,0.28493747,0.71506256
26624,5429.070201129938,1.0,12.803711,100.0,13.566768,-1.0,0.49072266,1.0,0.8710355,0.4598215,-0.014792946,0.06957436,-0.036849882,1.2730244,0.2548828,0.7451172
28672,5628.473736319395,1.0,11.965332,100.0,12.934603,-1.0,0.5776367,1.0,0.81599474,0.5406742,-0.006350461,0.084979475,-0.036652766,1.2187439,0.21142578,0.7885742
30720,5404.592234567381,1.0,11.367676,100.0,12.540835,-1.0,0.66259766,1.0,0.7486494,0.6182586,-0.02054215,0.06295804,-0.039962035,1.2059127,0.16894531,0.8310547
32768,5802.570978682988,1.0,10.402832,100.0,11.801472,-1.0,0.72802734,1.0,0.6851918,0.6818001,-0.021513522,0.0534297,-0.036710825,1.1517555,0.13623047,0.86376953
34816,5227.1863174465825,1.0,9.644043,100.0,11.34701,-1.0,0.77978516,1.0,0.6256571,0.73267996,-0.018096035,0.06309793,-0.03865945,1.0985556,0.11035156,0.88964844
