timestep,fps,ep_len_min,ep_len_mean,ep_len_max,ep_len_std,return_min,return_mean,return_max,return_std,disc_return_mean,total_loss,value_loss,actor_loss,entropy,prob_fail,prob_success
2048,84.859343746777,1.0,10.293785,76.0,12.162906,-1.0,0.028248588,1.0,0.9996009,0.028115014,0.20261113,0.4569287,-0.009813742,1.6039524,0.4858757,0.5141243
4096,7666.647857204695,1.0,11.133928,94.0,13.426273,-1.0,0.029761905,1.0,0.999557,0.028279055,0.12433954,0.318812,-0.01915762,1.5908791,0.48511904,0.51488096
6144,7605.11077251338,1.0,11.933601,99.0,14.8821535,-1.0,0.10261569,1.0,0.99472106,0.09100337,0.05648757,0.19923823,-0.02745539,1.5676149,0.44869214,0.55130786
8192,7876.995597468705,1.0,11.783133,99.0,14.9427,-1.0,0.10240964,1.0,0.99474233,0.09547727,0.06295954,0.22008637,-0.031608712,1.5474898,0.44879517,0.5512048
10240,7843.170629978488,1.0,12.182039,99.0,15.393649,-1.0,0.14563107,1.0,0.989339,0.13459387,0.015485522,0.13304761,-0.0356944,1.5343889,0.42718446,0.57281554
12288,7801.159368273833,1.0,12.150754,100.0,15.512401,-1.0,0.18090452,1.0,0.98298955,0.16830367,0.029387925,0.1554947,-0.033180896,1.5178527,0.41005024,0.5899497
14336,7772.036553279118,1.0,12.415859,100.0,16.451067,-1.0,0.2061674,1.0,0.9771652,0.19385196,-0.0013866933,0.103248335,-0.038083274,1.4927591,0.39823788,0.6017621
16384,7862.489226294048,1.0,12.321263,100.0,16.353073,-1.0,0.23651771,1.0,0.97043705,0.22408336,0.0025663052,0.11693751,-0.04133745,1.4565004,0.38289675,0.6171032
18432,7611.006886285907,1.0,12.414433,100.0,16.521175,-1.0,0.26391754,1.0,0.96276224,0.25021347,0.00095704664,0.110114895,-0.03991818,1.4182222,0.36975944,0.63024056
20480,7549.812081197573,1.0,12.422605,100.0,16.68061,-1.0,0.2960688,1.0,0.95323545,0.28289938,0.00087433495,0.11160093,-0.041005146,1.3920962,0.35380834,0.64619166
22528,7613.421875415462,1.0,11.98979,100.0,16.427143,-1.0,0.34013972,1.0,0.93865913,0.32615,0.008524099,0.120919816,-0.038333055,1.3602761,0.3315422,0.6684578
24576,7665.334303033765,1.0,11.912745,100.0,16.381758,-1.0,0.36666667,1.0,0.9287703,0.35221067,-0.008470741,0.10405085,-0.046874996,1.3621176,0.31813726,0.6818628
26624,7739.669932549929,1.0,11.903809,100.0,16.910957,-1.0,0.42919922,1.0,0.90077376,0.4120363,-0.008788583,0.08757683,-0.039324034,1.3252966,0.28759766,0.71240234
28672,7697.377488001319,1.0,11.253418,100.0,16.535702,-1.0,0.5102539,1.0,0.857465,0.49147633,-0.0065603526,0.098847285,-0.04316445,1.2819549,0.24707031,0.7529297
30720,7873.883615964214,1.0,10.510742,100.0,15.903575,-1.0,0.59277344,1.0,0.8023321,0.5714142,-0.0026146816,0.10466423,-0.04240061,1.2546186,0.20605469,0.7939453
32768,7495.017469893184,1.0,10.033203,100.0,15.708709,-1.0,0.640625,1.0,0.76466775,0.61998355,0.0005864027,0.104433976,-0.03917743,1.245317,0.1821289,0.8178711
34816,7845.183479141608,1.0,9.327637,100.0,14.789955,-1.0,0.68847656,1.0,0.7225606,0.66562766,-0.016875798,0.07417441,-0.041735556,1.2227443,0.15771484,0.84228516
36864,7800.2030356550995,1.0,8.509766,100.0,13.841806,-1.0,0.7397461,1.0,0.67106944,0.7154133,-0.008908592,0.0813363,-0.037294235,1.2282504,0.13134766,0.86865234
38912,7781.929110525071,1.0,8.279297,100.0,13.770728,-1.0,0.7626953,1.0,0.643731,0.73541653,-0.017521515,0.070987865,-0.04101626,1.1999186,0.12060547,0.87939453
40960,7728.39617194058,1.0,7.708496,100.0,13.188332,-1.0,0.8125,1.0,0.57960117,0.7822233,-0.0144149065,0.051411934,-0.028602812,1.1518062,0.095703125,0.9042969
43008,7417.73256754808,1.0,7.3632812,100.0,12.411595,-1.0,0.8286133,1.0,0.5567603,0.7993181,-0.011428578,0.07269453,-0.036475487,1.1300358,0.087402344,0.91259766
45056,7764.400262852711,1.0,7.1879883,100.0,12.669681,-1.0,0.8383789,1.0,0.54194355,0.8086947,-0.01240427,0.0758861,-0.039019275,1.1328053,0.08251953,0.91748047
47104,7751.906940310764,1.0,6.7592773,100.0,12.1752405,-1.0,0.85302734,1.0,0.5185811,0.8228582,-0.0069416985,0.09261014,-0.042309754,1.093702,0.07519531,0.9248047
49152,7477.584131731835,1.0,6.561035,100.0,11.831425,-1.0,0.8598633,1.0,0.50716585,0.8300954,-0.0131838145,0.07839361,-0.04133629,1.1044332,0.071777344,0.92822266
51200,7629.292257408419,1.0,6.1225586,100.0,10.933308,-1.0,0.8652344,1.0,0.49941602,0.8369759,-0.008547,0.08534815,-0.04020815,1.1012923,0.068359375,0.9316406
53248,7711.34275518769,1.0,5.9365234,100.0,10.674191,-1.0,0.86865234,1.0,0.49394152,0.8415259,-0.016603006,0.06377532,-0.037587035,1.0903625,0.06640625,0.93359375
55296,7870.0385552368225,1.0,5.4677734,100.0,9.561424,-1.0,0.8803711,1.0,0.47377044,0.85509527,-0.012797008,0.067623995,-0.036924195,0.96848184,0.060058594,0.9399414
57344,7856.635516104397,1.0,5.1796875,100.0,9.0823555,-1.0,0.89404297,1.0,0.44743592,0.8694883,-0.009007844,0.07945618,-0.039007735,0.9728195,0.053222656,0.94677734
59392,7811.0694262957695,1.0,4.773926,92.0,8.294516,-1.0,0.9091797,1.0,0.416404,0.88490534,-0.015079573,0.05870756,-0.035144974,0.92883795,0.045410156,0.95458984
61440,7675.985680916049,1.0,4.6064453,84.0,7.6369905,-1.0,0.92285156,1.0,0.3851558,0.898466,-0.016998645,0.060423333,-0.037767805,0.9442507,0.03857422,0.9614258
63488,7702.30550140687,1.0,4.284668,84.0,7.163855,-1.0,0.921875,1.0,0.3874874,0.8990971,-0.017849399,0.05744033,-0.03775702,0.8812544,0.0390625,0.9609375
65536,7650.267531625503,1.0,4.1342773,84.0,7.063125,-1.0,0.9345703,1.0,0.3557785,0.91201663,-0.01589617,0.050957482,-0.03274178,0.8633141,0.032714844,0.96728516
67584,7835.172431658351,1.0,3.9355469,80.0,6.416892,-1.0,0.94140625,1.0,0.33727476,0.92012,-0.01881592,0.044636786,-0.03327673,0.7857588,0.029296875,0.9707031
69632,7771.677937042597,1.0,3.5205078,80.0,5.3053784,-1.0,0.9501953,1.0,0.31165504,0.9307929,-0.019596849,0.03499817,-0.02956715,0.75287884,0.024902344,0.97509766
71680,7796.266832213802,1.0,3.5761719,95.0,5.6233554,-1.0,0.95703125,1.0,0.2899848,0.936927,-0.027987743,0.026531532,-0.033586342,0.7667169,0.021484375,0.9785156
73728,7735.313905750921,1.0,3.4604492,95.0,5.391816,-1.0,0.9716797,1.0,0.2363019,0.9510367,-0.027843324,0.010928047,-0.026272258,0.7035088,0.014160156,0.98583984
75776,7807.533820330827,1.0,3.3911133,95.0,5.286782,-1.0,0.9716797,1.0,0.2363019,0.9519066,-0.01905546,0.036392376,-0.030963419,0.62882286,0.014160156,0.98583984
77824,7798.460987879156,1.0,3.1904297,100.0,4.775514,-1.0,0.9760742,1.0,0.2163119,0.9574012,-0.018266303,0.032933157,-0.028463585,0.62692964,0.012207031,0.98779297
79872,7624.897113701485,1.0,3.0576172,100.0,4.338418,-1.0,0.9692383,1.0,0.24513032,0.9517245,-0.017852,0.027328918,-0.025829343,0.56871164,0.015625,0.984375
81920,7807.228687194048,1.0,2.9731445,100.0,4.108842,-1.0,0.97314453,1.0,0.22913192,0.95597976,-0.0122580575,0.026850421,-0.01995808,0.57251877,0.013671875,0.9863281
83968,7742.585982117104,1.0,2.8242188,40.0,3.280708,-1.0,0.98046875,1.0,0.19667494,0.9635833,-0.024674525,0.008482343,-0.023826083,0.508961,0.009765625,0.9902344
86016,7782.5636557851885,1.0,2.790039,48.0,3.351897,-1.0,0.98339844,1.0,0.1814594,0.9667212,-0.012573441,0.017552756,-0.016451456,0.48983607,0.008300781,0.9916992
88064,7787.5731434565305,1.0,2.6264648,48.0,3.203944,-1.0,0.9863281,1.0,0.1647933,0.9708668,-0.019532947,0.00475157,-0.017853102,0.40556335,0.0068359375,0.99316406
90112,7780.702616383078,1.0,2.5444336,48.0,3.1567109,-1.0,0.984375,1.0,0.1760848,0.9698201,-0.011274098,0.025627136,-0.019984335,0.4103336,0.0078125,0.9921875
92160,7800.656378924083,1.0,2.5332031,44.0,3.0923088,-1.0,0.98046875,1.0,0.19667494,0.96626824,-0.015836088,0.014123425,-0.019241149,0.36566544,0.009765625,0.9902344
94208,7750.4031702006905,1.0,2.5791016,47.0,3.170696,-1.0,0.97558594,1.0,0.21961802,0.9610356,-0.009307678,0.021000948,-0.016098022,0.37101272,0.012207031,0.98779297
96256,7802.753777188353,1.0,2.5893555,58.0,3.332754,-1.0,0.9794922,1.0,0.20148215,0.96523523,-0.010513066,0.021132011,-0.017568184,0.35108832,0.010253906,0.9897461
98304,7796.486192217976,1.0,2.4863281,58.0,3.0866094,-1.0,0.9824219,1.0,0.1866742,0.96898186,-0.015497041,0.012352857,-0.018318374,0.3355095,0.0087890625,0.99121094
100352,7808.726197066842,1.0,2.3984375,58.0,2.9953475,-1.0,0.9873047,1.0,0.15883783,0.9745057,-0.010664216,0.010895981,-0.013085973,0.30262318,0.0063476562,0.99365234
102400,7716.8848270874605,1.0,2.3671875,40.0,2.6497967,-1.0,0.9863281,1.0,0.1647933,0.97399974,-0.014061688,0.02516368,-0.023265442,0.33780855,0.0068359375,0.99316406
104448,7804.341747368172,1.0,2.413086,44.0,2.659238,-1.0,0.9863281,1.0,0.1647933,0.9737525,-0.021542711,0.0023885397,-0.019729702,0.30072805,0.0068359375,0.99316406
106496,7773.9004842661025,1.0,2.446289,61.0,2.9864676,-1.0,0.98828125,1.0,0.15264393,0.97547317,-0.013851575,0.01980011,-0.020554986,0.31966457,0.005859375,0.9941406
108544,7719.270367930725,1.0,2.430664,84.0,3.4231346,-1.0,0.9921875,1.0,0.12475562,0.978883,-0.017613837,0.008977803,-0.019069342,0.3033402,0.00390625,0.99609375
110592,7698.750347970033,1.0,2.397461,84.0,3.2772646,-1.0,0.9951172,1.0,0.09870047,0.9817294,-0.02002361,0.0015672188,-0.017926533,0.28806895,0.0024414062,0.9975586
112640,7821.339391351299,1.0,2.3149414,47.0,2.5961835,-1.0,0.98828125,1.0,0.15264393,0.975583,-0.013018413,0.013777929,-0.016907772,0.29996073,0.005859375,0.9941406
114688,7756.16962574165,1.0,2.3447266,54.0,2.8245077,-1.0,0.9814453,1.0,0.19174227,0.9688451,-0.00927234,0.022019135,-0.017292742,0.29891655,0.009277344,0.99072266
116736,7777.43385463965,1.0,2.2822266,54.0,2.5295975,-1.0,0.9785156,1.0,0.20617267,0.96715593,-0.012194586,0.039411023,-0.028952641,0.294746,0.0107421875,0.9892578
118784,7796.932026391772,1.0,2.2807617,53.0,2.571019,-1.0,0.98339844,1.0,0.1814594,0.9720238,-0.023746071,0.009841688,-0.025619442,0.30474803,0.008300781,0.9916992
120832,7744.791918667344,1.0,2.3896484,100.0,4.248337,-1.0,0.9892578,1.0,0.14280203,0.97726154,-0.017749077,0.0046886336,-0.017266203,0.28271875,0.005859375,0.9941406
122880,7826.890989439539,1.0,2.4013672,100.0,4.052637,-1.0,0.99316406,1.0,0.11246592,0.98061526,-0.010809006,0.008940635,-0.012514189,0.27651355,0.00390625,0.99609375
124928,7780.455954494402,1.0,2.2890625,69.0,2.626569,-1.0,0.9921875,1.0,0.12475562,0.97976977,-0.018215025,0.0039957473,-0.017378464,0.2834432,0.00390625,0.99609375
126976,7787.523722664133,1.0,2.2416992,69.0,2.5155144,-1.0,0.9892578,1.0,0.14618133,0.9772388,-0.018536536,0.0051652538,-0.018124731,0.29944286,0.0053710938,0.9946289
129024,7775.948321685918,1.0,2.2944336,31.0,2.2272568,-1.0,0.9902344,1.0,0.13941264,0.97799253,-0.015376533,0.014144527,-0.018953566,0.34952322,0.0048828125,0.9951172
131072,7831.8577526864665,1.0,2.3085938,31.0,2.3375926,-1.0,0.98828125,1.0,0.15264393,0.97603726,-0.016113054,0.010158836,-0.018321654,0.28708163,0.005859375,0.9941406
133120,7782.063061463366,1.0,2.324707,100.0,3.3549078,-1.0,0.99072266,1.0,0.13409077,0.97841555,-0.01479578,0.005210468,-0.014122027,0.3278988,0.0048828125,0.9951172
135168,7809.230227678523,1.0,2.3945312,100.0,3.704886,-1.0,0.9916992,1.0,0.12666641,0.9787005,-0.018246658,0.0035899298,-0.016750323,0.32913,0.0043945312,0.99560547
